id,codigo,nombre,zonaId
1363,51905,11M,88
1364,51869,12F,88
1365,51906,12M,88
1366,51870,13F,88
1367,51907,13M,88
1368,51871,14F,88
1369,51908,14M,88
1370,51872,15F,88
1371,51909,15M,88
1372,51873,16F,88
1373,51910,16M,88
1374,51874,17F,88
1375,51911,17M,88
1376,51875,18F,88
1377,51912,18M,88
1378,51876,19F,88
1379,51913,19M,88
1380,51877,20F,88
1381,51914,20M,88
1382,51878,21F,88
1383,51915,21M,88
1384,51879,22F,88
1385,51916,22M,88
1386,51880,23F,88
1387,51917,23M,88
1388,51881,24F,88
1389,51918,24M,88
1390,51882,25F,88
1391,51919,25M,88
1392,51883,26F,88
1393,51920,26M,88
1394,51884,27F,88
1395,51921,27M,88
1396,51885,28F,88
1397,51922,28M,88
1398,51886,29F,88
1399,51923,29M,88
1400,51887,30F,88
1401,51924,30M,88
1402,51888,31F,88
1403,51925,31M,88
1404,51889,32F,88
1405,51926,32M,88
1406,51890,33F,88
1407,51927,33M,88
1408,51891,34F,88
1409,51892,35F,88
1410,51893,36F,88
1411,51894,37F,88
1412,52935,1F,89
1413,52938,1M,89
1414,52936,2F,89
1415,52939,2M,89
1416,52937,3F,89
1417,52940,3M,89
1418,52931,1F,90
1419,52932,1M,90
1420,52929,1F,91
1421,52930,1M,91
1422,52933,1F,92
1423,52934,1M,92
1424,52443,1F,93
1425,52446,1M,93
1426,52444,2F,93
1427,52447,2M,93
1428,52445,3F,93
1429,52448,3M,93
1430,52449,1F,94
1431,52450,1M,94
1432,52453,1F,95
1433,52468,1M,95
1434,52454,2F,95
1435,52469,2M,95
1436,52455,3F,95
1437,52470,3M,95
1438,52456,4F,95
1439,52471,4M,95
1440,52457,5F,95
1441,52472,5M,95
1442,52458,6F,95
1443,52473,6M,95
1444,52459,7F,95
1445,52474,7M,95
1446,52460,8F,95
1447,52475,8M,95
1448,52461,9F,95
1449,52476,9M,95
1450,52462,10F,95
1451,52477,10M,95
1452,52463,11F,95
1453,52478,11M,95
1454,52464,12F,95
1455,52479,12M,95
1456,52465,13F,95
1457,52480,13M,95
1458,52466,14F,95
1459,52467,15F,95
1460,52451,1F,96
1461,52452,1M,96
1462,52941,1F,97
1463,52946,1M,97
1464,52942,2F,97
1465,52947,2M,97
1466,52943,3F,97
1467,52948,3M,97
1468,52944,4F,97
1469,52949,4M,97
1470,52945,5F,97
1471,52950,1F,98
1472,52951,1M,98
1473,52323,1F,99
1474,52326,1M,99
1475,52324,2F,99
1476,52327,2M,99
1477,52325,3F,99
1478,52441,1F,100
1479,52442,1M,100
1480,52377,1F,101
1481,52411,1M,101
1482,52378,2F,101
1483,52412,2M,101
1484,52379,3F,101
1485,52413,3M,101
1486,52380,4F,101
1487,52414,4M,101
1488,52381,5F,101
1489,52415,5M,101
1490,52382,6F,101
1491,52416,6M,101
1492,52383,7F,101
1493,52417,7M,101
1494,52384,8F,101
1495,52418,8M,101
1496,52385,9F,101
1497,52419,9M,101
1498,52386,10F,101
1499,52420,10M,101
1500,52387,11F,101
1501,52421,11M,101
1502,52388,12F,101
1503,52422,12M,101
1504,52389,13F,101
1505,52423,13M,101
1506,52390,14F,101
1507,52424,14M,101
1508,52391,15F,101
1509,52425,15M,101
1510,52392,16F,101
1511,52426,16M,101
1512,52393,17F,101
1513,52427,17M,101
1514,52394,18F,101
1515,52428,18M,101
1516,52395,19F,101
1517,52429,19M,101
1518,52396,20F,101
1519,52430,20M,101
1520,52397,21F,101
1521,52431,21M,101
1522,52398,22F,101
1523,52432,22M,101
1524,52399,23F,101
1525,52433,23M,101
1526,52400,24F,101
1527,52434,24M,101
1528,52401,25F,101
1529,52435,25M,101
1530,52402,26F,101
1531,52436,26M,101
1532,52403,27F,101
1533,52437,27M,101
1534,52404,28F,101
1535,52438,28M,101
1536,52405,29F,101
1537,52439,29M,101
1538,52406,30F,101
1539,52440,30M,101
1540,52407,31F,101
1541,52408,32F,101
1542,52409,33F,101
1543,52410,34F,101
1544,52342,1F,102
1545,52343,1M,102
1546,52330,1F,103
1547,52335,1M,103
1548,52331,2F,103
1549,52336,2M,103
1550,52332,3F,103
1551,52337,3M,103
1552,52333,4F,103
1553,52338,4M,103
1554,52334,5F,103
1555,52339,5M,103
1556,52340,1F,104
1557,52341,1M,104
1558,52328,1F,105
1559,52329,1M,105
1560,52349,1F,106
1561,52350,1M,106
1562,52344,1F,107
1563,52347,1M,107
1564,52345,2F,107
1565,52348,2M,107
1566,52346,3F,107
1567,52351,1F,108
1568,52353,1M,108
1569,52352,2F,108
1570,52354,1F,109
1571,52361,1M,109
1572,52355,2F,109
1573,52362,2M,109
1574,52356,3F,109
1575,52363,3M,109
1576,52357,4F,109
1577,52364,4M,109
1578,52358,5F,109
1579,52365,5M,109
1580,52359,6F,109
1581,52360,7F,109
1582,52366,1F,110
1583,52367,1M,110
1584,52375,1F,111
1585,52376,1M,111
1586,52368,1F,112
1587,52372,1M,112
1588,52369,2F,112
1589,52373,2M,112
1590,52370,3F,112
1591,52374,3M,112
1592,52371,4F,112
1593,52831,1F,113
1594,52832,1M,113
1595,52825,1F,114
1596,52828,1M,114
1597,52826,2F,114
1598,52829,2M,114
1599,52827,3F,114
1600,52830,3M,114
1601,52833,1F,115
1602,52835,1M,115
1603,52834,2F,115
1604,52836,2M,115
1605,52869,1F,116
1606,52870,1M,116
1607,52841,1F,117
1608,52854,1M,117
1609,52842,2F,117
1610,52855,2M,117
1611,52843,3F,117
1612,52856,3M,117
1613,52844,4F,117
1614,52857,4M,117
1615,52845,5F,117
1616,52858,5M,117
1617,52846,6F,117
1618,52859,6M,117
1619,52847,7F,117
1620,52860,7M,117
1621,52848,8F,117
1622,52861,8M,117
1623,52849,9F,117
1624,52862,9M,117
1625,52850,10F,117
1626,52863,10M,117
1627,52851,11F,117
1628,52864,11M,117
1629,52852,12F,117
1630,52853,13F,117
1631,52867,1F,118
1632,52868,1M,118
1633,52865,1F,119
1634,52866,1M,119
1635,52839,1F,120
1636,52840,1M,120
1637,52837,1F,121
1638,52838,1M,121
1639,52810,1F,122
1640,52811,1M,122
1641,52802,1F,123
1642,52806,1M,123
1643,52803,2F,123
1644,52807,2M,123
1645,52804,3F,123
1646,52808,3M,123
1647,52805,4F,123
1648,52809,4M,123
1649,52799,1F,124
1650,52801,1M,124
1651,52800,2F,124
1652,52481,1F,125
1653,52483,1M,125
1654,52482,2F,125
1655,52484,2M,125
1656,52485,1F,126
1657,52488,1M,126
1658,52486,2F,126
1659,52489,2M,126
1660,52487,3F,126
1661,52490,1F,127
1662,52491,1M,127
1663,52492,1F,128
1664,52494,1M,128
1665,52493,2F,128
1666,52495,1F,129
1667,52496,1M,129
1668,52514,1F,130
1669,52517,1M,130
1670,52515,2F,130
1671,52518,2M,130
1672,52516,3F,130
1673,52497,1F,131
1674,52499,1M,131
1675,52498,2F,131
1676,52500,2M,131
1677,52501,1F,132
1678,52502,1M,132
1679,52519,1F,133
1680,52540,1M,133
1681,52520,2F,133
1682,52541,2M,133
1683,52521,3F,133
1684,52542,3M,133
1685,52522,4F,133
1686,52543,4M,133
1687,52523,5F,133
1688,52544,5M,133
1689,52524,6F,133
1690,52545,6M,133
1691,52525,7F,133
1692,52546,7M,133
1693,52526,8F,133
1694,52547,8M,133
1695,52527,9F,133
1696,52548,9M,133
1697,52528,10F,133
1698,52549,10M,133
1699,52529,11F,133
1700,52550,11M,133
1701,52530,12F,133
1702,52551,12M,133
1703,52531,13F,133
1704,52552,13M,133
1705,52532,14F,133
1706,52553,14M,133
1707,52533,15F,133
1708,52554,15M,133
1709,52534,16F,133
1710,52555,16M,133
1711,52535,17F,133
1712,52556,17M,133
1713,52536,18F,133
1714,52557,18M,133
1715,52537,19F,133
1716,52558,19M,133
1717,52538,20F,133
1718,52539,21F,133
1719,52559,1F,134
1720,52560,1M,134
1721,52563,1F,135
1722,52564,1M,135
1723,52561,1F,136
1724,52562,1M,136
1725,52508,1F,137
1726,52509,1M,137
1727,52503,1F,138
1728,52506,1M,138
1729,52504,2F,138
1730,52507,2M,138
1731,52505,3F,138
1732,52510,1F,139
1733,52512,1M,139
1734,52511,2F,139
1735,52513,2M,139
1736,52737,1F,140
1737,52738,1M,140
1738,52733,1F,141
1739,52734,1M,141
1740,52731,1F,142
1741,52732,1M,142
1742,52739,1F,143
1743,52740,1M,143
1744,52741,1F,144
1745,52742,1M,144
1746,52735,1F,145
1747,52736,1M,145
1748,52714,1F,146
1749,52721,1M,146
1750,52715,2F,146
1751,52722,2M,146
1752,52716,3F,146
1753,52723,3M,146
1754,52717,4F,146
1755,52724,4M,146
1756,52718,5F,146
1757,52725,5M,146
1758,52719,6F,146
1759,52726,6M,146
1760,52720,7F,146
1761,52727,7M,146
1762,52745,1F,147
1763,52746,1M,147
1764,52743,1F,148
1765,52744,1M,148
1766,52728,1F,149
1767,52730,1M,149
1768,52729,2F,149
1769,52712,1F,150
1770,52713,1M,150
1771,52708,1F,151
1772,52710,1M,151
1773,52709,2F,151
1774,52711,2M,151
1775,52812,1F,152
1776,52813,1M,152
1777,52814,1F,153
1778,52820,1M,153
1779,52815,2F,153
1780,52821,2M,153
1781,52816,3F,153
1782,52822,3M,153
1783,52817,4F,153
1784,52823,4M,153
1785,52818,5F,153
1786,52824,5M,153
1787,52819,6F,153
1788,52649,1F,154
1789,52653,1M,154
1790,52650,2F,154
1791,52654,2M,154
1792,52651,3F,154
1793,52655,3M,154
1794,52652,4F,154
1795,52656,4M,154
1796,52665,1F,155
1797,52666,1M,155
1798,52704,1F,156
1799,52705,1M,156
1800,52667,1F,157
1801,52686,1M,157
1802,52668,2F,157
1803,52687,2M,157
1804,52669,3F,157
1805,52688,3M,157
1806,52670,4F,157
1807,52689,4M,157
1808,52671,5F,157
1809,52690,5M,157
1810,52672,6F,157
1811,52691,6M,157
1812,52673,7F,157
1813,52692,7M,157
1814,52674,8F,157
1815,52693,8M,157
1816,52675,9F,157
1817,52694,9M,157
1818,52676,10F,157
1819,52695,10M,157
1820,52677,11F,157
1821,52696,11M,157
1822,52678,12F,157
1823,52697,12M,157
1824,52679,13F,157
1825,52698,13M,157
1826,52680,14F,157
1827,52699,14M,157
1828,52681,15F,157
1829,52700,15M,157
1830,52682,16F,157
1831,52701,16M,157
1832,52683,17F,157
1833,52702,17M,157
1834,52684,18F,157
1835,52703,18M,157
1836,52685,19F,157
1837,52706,1F,158
1838,52707,1M,158
1839,52661,1F,159
1840,52662,1M,159
1841,52663,1F,160
1842,52664,1M,160
1843,52657,1F,161
1844,52659,1M,161
1845,52658,2F,161
1846,52660,2M,161
1847,52905,1F,162
1848,52906,1M,162
1849,52907,1F,163
1850,52908,1M,163
1851,52915,1F,164
1852,52916,1M,164
1853,52909,1F,165
1854,52912,1M,165
1855,52910,2F,165
1856,52913,2M,165
1857,52911,3F,165
1858,52914,3M,165
1859,52917,1F,166
1860,52918,1M,166
1861,52925,1F,167
1862,52926,1M,167
1863,52927,1F,168
1864,52928,1M,168
1865,52919,1F,169
1866,52922,1M,169
1867,52920,2F,169
1868,52923,2M,169
1869,52921,3F,169
1870,52924,3M,169
1871,52565,1F,170
1872,52567,1M,170
1873,52566,2F,170
1874,52568,2M,170
1875,52569,1F,171
1876,52574,1M,171
1877,52570,2F,171
1878,52575,2M,171
1879,52571,3F,171
1880,52576,3M,171
1881,52572,4F,171
1882,52577,4M,171
1883,52573,5F,171
1884,52578,1F,172
1885,52580,1M,172
1886,52579,2F,172
1887,52581,2M,172
1888,52590,1F,173
1889,52591,1M,173
1890,52592,1F,174
1891,52593,1M,174
1892,52582,1F,175
1893,52586,1M,175
1894,52583,2F,175
1895,52587,2M,175
1896,52584,3F,175
1897,52588,3M,175
1898,52585,4F,175
1899,52589,4M,175
1900,52603,1F,176
1901,52604,1M,176
1902,52594,1F,177
1903,52599,1M,177
1904,52595,2F,177
1905,52600,2M,177
1906,52596,3F,177
1907,52601,3M,177
1908,52597,4F,177
1909,52602,4M,177
1910,52598,5F,177
1911,52605,1F,178
1912,52606,1M,178
1913,52612,1F,179
1914,52613,1M,179
1915,52607,1F,180
1916,52610,1M,180
1917,52608,2F,180
1918,52611,2M,180
1919,52609,3F,180
1920,52647,1F,181
1921,52648,1M,181
1922,52614,1F,182
1923,52632,1M,182
1924,52615,2F,182
1925,52633,2M,182
1926,52616,3F,182
1927,52634,3M,182
1928,52617,4F,182
1929,52635,4M,182
1930,52618,5F,182
1931,52636,5M,182
1932,52619,6F,182
1933,52637,6M,182
1934,52620,7F,182
1935,52638,7M,182
1936,52621,8F,182
1937,52639,8M,182
1938,52622,9F,182
1939,52640,9M,182
1940,52623,10F,182
1941,52641,10M,182
1942,52624,11F,182
1943,52642,11M,182
1944,52625,12F,182
1945,52643,12M,182
1946,52626,13F,182
1947,52644,13M,182
1948,52627,14F,182
1949,52645,14M,182
1950,52628,15F,182
1951,52646,15M,182
1952,52629,16F,182
1953,52630,17F,182
1954,52631,18F,182
1955,53461,1F,183
1956,53481,1M,183
1957,53462,2F,183
1958,53482,2M,183
1959,53463,3F,183
1960,53483,3M,183
1961,53464,4F,183
1962,53484,4M,183
1963,53465,5F,183
1964,53485,5M,183
1965,53466,6F,183
1966,53486,6M,183
1967,53467,7F,183
1968,53487,7M,183
1969,53468,8F,183
1970,53488,8M,183
1971,53469,9F,183
1972,53489,9M,183
1973,53470,10F,183
1974,53490,10M,183
1975,53471,11F,183
1976,53491,11M,183
1977,53472,12F,183
1978,53492,12M,183
1979,53473,13F,183
1980,53493,13M,183
1981,53474,14F,183
1982,53494,14M,183
1983,53475,15F,183
1984,53495,15M,183
1985,53476,16F,183
1986,53496,16M,183
1987,53477,17F,183
1988,53497,17M,183
1989,53478,18F,183
1990,53498,18M,183
1991,53479,19F,183
1992,53499,19M,183
1993,53480,20F,183
1994,53500,20M,183
1995,53501,1F,184
1996,53502,1M,184
1997,53505,1F,185
1998,53506,1M,185
1999,53503,1F,186
2000,53504,1M,186
2001,53406,1F,187
2002,53407,1M,187
2003,53414,1F,188
2004,53415,1M,188
2005,53374,1F,189
2006,53390,1M,189
2007,53375,2F,189
2008,53391,2M,189
2009,53376,3F,189
2010,53392,3M,189
2011,53377,4F,189
2012,53393,4M,189
2013,53378,5F,189
2014,53394,5M,189
2015,53379,6F,189
2016,53395,6M,189
2017,53380,7F,189
2018,53396,7M,189
2019,53381,8F,189
2020,53397,8M,189
2021,53382,9F,189
2022,53398,9M,189
2023,53383,10F,189
2024,53399,10M,189
2025,53384,11F,189
2026,53400,11M,189
2027,53385,12F,189
2028,53401,12M,189
2029,53386,13F,189
2030,53402,13M,189
2031,53387,14F,189
2032,53403,14M,189
2033,53388,15F,189
2034,53404,15M,189
2035,53389,16F,189
2036,53405,16M,189
2037,53408,1F,190
2038,53409,1M,190
2039,53412,1F,191
2040,53413,1M,191
2041,53410,1F,192
2042,53411,1M,192
2043,53416,1F,193
2044,53417,1M,193
2045,53418,1F,194
2046,53419,1M,194
2047,53368,1F,195
2048,53369,1M,195
2049,53372,1F,196
2050,53373,1M,196
2051,53356,1F,197
2052,53361,1M,197
2053,53357,2F,197
2054,53362,2M,197
2055,53358,3F,197
2056,53363,3M,197
2057,53359,4F,197
2058,53364,4M,197
2059,53360,5F,197
2060,53365,5M,197
2061,53366,1F,198
2062,53367,1M,198
2063,53370,1F,199
2064,53371,1M,199
2065,53220,1F,200
2066,53224,1M,200
2067,53221,2F,200
2068,53225,2M,200
2069,53222,3F,200
2070,53226,3M,200
2071,53223,4F,200
2072,53227,4M,200
2073,53228,1F,201
2074,53232,1M,201
2075,53229,2F,201
2076,53233,2M,201
2077,53230,3F,201
2078,53234,3M,201
2079,53231,4F,201
2080,53235,4M,201
2081,53249,1F,202
2082,53258,1M,202
2083,53250,2F,202
2084,53259,2M,202
2085,53251,3F,202
2086,53260,3M,202
2087,53252,4F,202
2088,53261,4M,202
2089,53253,5F,202
2090,53262,5M,202
2091,53254,6F,202
2092,53263,6M,202
2093,53255,7F,202
2094,53264,7M,202
2095,53256,8F,202
2096,53265,8M,202
2097,53257,9F,202
2098,53266,9M,202
2099,53236,1F,203
2100,53238,1M,203
2101,53237,2F,203
2102,53239,2M,203
2103,53247,1F,204
2104,53248,1M,204
2105,53240,1F,205
2106,53242,1M,205
2107,53241,2F,205
2108,53243,2M,205
2109,53244,3M,205
2110,53245,1F,206
2111,53246,1M,206
2112,53420,1F,207
2113,53439,1M,207
2114,53421,2F,207
2115,53440,2M,207
2116,53422,3F,207
2117,53441,3M,207
2118,53423,4F,207
2119,53442,4M,207
2120,53424,5F,207
2121,53443,5M,207
2122,53425,6F,207
2123,53444,6M,207
2124,53426,7F,207
2125,53445,7M,207
2126,53427,8F,207
2127,53446,8M,207
2128,53428,9F,207
2129,53447,9M,207
2130,53429,10F,207
2131,53448,10M,207
2132,53430,11F,207
2133,53449,11M,207
2134,53431,12F,207
2135,53450,12M,207
2136,53432,13F,207
2137,53451,13M,207
2138,53433,14F,207
2139,53452,14M,207
2140,53434,15F,207
2141,53453,15M,207
2142,53435,16F,207
2143,53454,16M,207
2144,53436,17F,207
2145,53455,17M,207
2146,53437,18F,207
2147,53456,18M,207
2148,53438,19F,207
2149,53457,19M,207
2150,53458,20M,207
2151,53459,1F,208
2152,53460,1M,208
2153,53055,1F,209
2154,53072,1M,209
2155,53056,2F,209
2156,53073,2M,209
2157,53057,3F,209
2158,53074,3M,209
2159,53058,4F,209
2160,53075,4M,209
2161,53059,5F,209
2162,53076,5M,209
2163,53060,6F,209
2164,53077,6M,209
2165,53061,7F,209
2166,53078,7M,209
2167,53062,8F,209
2168,53079,8M,209
2169,53063,9F,209
2170,53080,9M,209
2171,53064,10F,209
2172,53081,10M,209
2173,53065,11F,209
2174,53082,11M,209
2175,53066,12F,209
2176,53083,12M,209
2177,53067,13F,209
2178,53084,13M,209
2179,53068,14F,209
2180,53085,14M,209
2181,53069,15F,209
2182,53086,15M,209
2183,53070,16F,209
2184,53071,17F,209
2185,53087,1F,210
2186,53088,1M,210
2187,53089,1F,211
2188,53090,1M,211
2189,53091,1F,212
2190,52975,1F,213
2191,52976,1M,213
2192,52969,1F,214
2193,52972,1M,214
2194,52970,2F,214
2195,52973,2M,214
2196,52971,3F,214
2197,52974,3M,214
2198,90924,1M,215
2199,53092,1F,216
2200,53121,1M,216
2201,53093,2F,216
2202,53122,2M,216
2203,53094,3F,216
2204,53123,3M,216
2205,53095,4F,216
2206,53124,4M,216
2207,53096,5F,216
2208,53125,5M,216
2209,53097,6F,216
2210,53126,6M,216
2211,53098,7F,216
2212,53127,7M,216
2213,53099,8F,216
2214,53128,8M,216
2215,53100,9F,216
2216,53129,9M,216
2217,53101,10F,216
2218,53130,10M,216
2219,53102,11F,216
2220,53131,11M,216
2221,53103,12F,216
2222,53132,12M,216
2223,53104,13F,216
2224,53133,13M,216
2225,53105,14F,216
2226,53134,14M,216
2227,53106,15F,216
2228,53135,15M,216
2229,53107,16F,216
2230,53136,16M,216
2231,53108,17F,216
2232,53137,17M,216
2233,53109,18F,216
2234,53138,18M,216
2235,53110,19F,216
2236,53139,19M,216
2237,53111,20F,216
2238,53140,20M,216
2239,53112,21F,216
2240,53141,21M,216
2241,53113,22F,216
2242,53142,22M,216
2243,53114,23F,216
2244,53143,23M,216
2245,53115,24F,216
2246,53144,24M,216
2247,53116,25F,216
2248,53145,25M,216
2249,53117,26F,216
2250,53146,26M,216
2251,53118,27F,216
2252,53147,27M,216
2253,53119,28F,216
2254,53120,29F,216
2255,53148,1F,217
2256,53149,1M,217
2257,53150,1M,218
2258,53212,1F,219
2259,53213,1M,219
2260,53151,1F,220
2261,53183,1M,220
2262,53152,2F,220
2263,53184,2M,220
2264,53153,3F,220
2265,53185,3M,220
2266,53154,4F,220
2267,53186,4M,220
2268,53155,5F,220
2269,53187,5M,220
2270,53156,6F,220
2271,53188,6M,220
2272,53157,7F,220
2273,53189,7M,220
2274,53158,8F,220
2275,53190,8M,220
2276,53159,9F,220
2277,53191,9M,220
2278,53160,10F,220
2279,53192,10M,220
2280,53161,11F,220
2281,53193,11M,220
2282,53162,12F,220
2283,53194,12M,220
2284,53163,13F,220
2285,53195,13M,220
2286,53164,14F,220
2287,53196,14M,220
2288,53165,15F,220
2289,53197,15M,220
2290,53166,16F,220
2291,53198,16M,220
2292,53167,17F,220
2293,53199,17M,220
2294,53168,18F,220
2295,53200,18M,220
2296,53169,19F,220
2297,53201,19M,220
2298,53170,20F,220
2299,53202,20M,220
2300,53171,21F,220
2301,53203,21M,220
2302,53172,22F,220
2303,53204,22M,220
2304,53173,23F,220
2305,53205,23M,220
2306,53174,24F,220
2307,53206,24M,220
2308,53175,25F,220
2309,53207,25M,220
2310,53176,26F,220
2311,53208,26M,220
2312,53177,27F,220
2313,53209,27M,220
2314,53178,28F,220
2315,53210,28M,220
2316,53179,29F,220
2317,53211,29M,220
2318,53180,30F,220
2319,53181,31F,220
2320,53182,32F,220
2321,53214,1F,221
2322,53215,1M,221
2323,53216,1F,222
2324,53217,1M,222
2325,53218,2M,222
2326,53219,3M,222
2327,52977,1F,223
2328,52980,1M,223
2329,52978,2F,223
2330,52981,2M,223
2331,52979,3F,223
2332,52982,3M,223
2333,52983,1F,224
2334,52984,1M,224
2335,52997,1F,225
2336,52998,1M,225
2337,52999,1F,226
2338,53000,1M,226
2339,52995,1F,227
2340,52996,1M,227
2341,52985,1F,228
2342,52990,1M,228
2343,52986,2F,228
2344,52991,2M,228
2345,52987,3F,228
2346,52992,3M,228
2347,52988,4F,228
2348,52993,4M,228
2349,52989,5F,228
2350,52994,5M,228
2351,53001,1F,229
2352,53004,1M,229
2353,53002,2F,229
2354,53005,2M,229
2355,53003,3F,229
2356,53006,3M,229
2357,52967,1F,230
2358,52968,1M,230
2359,52965,1F,231
2360,52966,1M,231
2361,52952,1F,232
2362,52958,1M,232
2363,52953,2F,232
2364,52959,2M,232
2365,52954,3F,232
2366,52960,3M,232
2367,52955,4F,232
2368,52961,4M,232
2369,52956,5F,232
2370,52962,5M,232
2371,52957,6F,232
2372,52963,6M,232
2373,52964,7M,232
2374,53015,1F,233
2375,53016,1M,233
2376,53007,1F,234
2377,53011,1M,234
2378,53008,2F,234
2379,53012,2M,234
2380,53009,3F,234
2381,53013,3M,234
2382,53010,4F,234
2383,53014,4M,234
2384,53017,1F,235
2385,53020,1M,235
2386,53018,2F,235
2387,53021,2M,235
2388,53019,3F,235
2389,53022,3M,235
2390,53051,1F,236
2391,53052,1M,236
2392,53047,1F,237
2393,53048,1M,237
2394,53049,1F,238
2395,53050,1M,238
2396,53023,1F,239
2397,53035,1M,239
2398,53024,2F,239
2399,53036,2M,239
2400,53025,3F,239
2401,53037,3M,239
2402,53026,4F,239
2403,53038,4M,239
2404,53027,5F,239
2405,53039,5M,239
2406,53028,6F,239
2407,53040,6M,239
2408,53029,7F,239
2409,53041,7M,239
2410,53030,8F,239
2411,53042,8M,239
2412,53031,9F,239
2413,53043,9M,239
2414,53032,10F,239
2415,53044,10M,239
2416,53033,11F,239
2417,53045,11M,239
2418,53034,12F,239
2419,53046,12M,239
2420,53053,1F,240
2421,53054,1M,240
2422,53525,1F,241
2423,53526,1M,241
2424,53527,2M,241
2425,53523,1F,242
2426,53524,1M,242
2427,53507,1F,243
2428,53515,1M,243
2429,53508,2F,243
2430,53516,2M,243
2431,53509,3F,243
2432,53517,3M,243
2433,53510,4F,243
2434,53518,4M,243
2435,53511,5F,243
2436,53519,5M,243
2437,53512,6F,243
2438,53520,6M,243
2439,53513,7F,243
2440,53521,7M,243
2441,53514,8F,243
2442,53522,8M,243
2443,53267,1F,244
2444,53272,1M,244
2445,53268,2F,244
2446,53273,2M,244
2447,53269,3F,244
2448,53274,3M,244
2449,53270,4F,244
2450,53275,4M,244
2451,53271,5F,244
2452,53276,5M,244
2453,53277,1F,245
2454,53280,1M,245
2455,53278,2F,245
2456,53281,2M,245
2457,53279,3F,245
2458,53282,3M,245
2459,53283,1F,246
2460,53284,1M,246
2461,53285,1F,247
2462,53286,1M,247
2463,53313,1F,248
2464,53315,1M,248
2465,53314,2F,248
2466,53316,2M,248
2467,53354,1F,249
2468,53355,1M,249
2469,53317,1F,250
2470,53336,1M,250
2471,53318,2F,250
2472,53337,2M,250
2473,53319,3F,250
2474,53338,3M,250
2475,53320,4F,250
2476,53339,4M,250
2477,53321,5F,250
2478,53340,5M,250
2479,53322,6F,250
2480,53341,6M,250
2481,53323,7F,250
2482,53342,7M,250
2483,53324,8F,250
2484,53343,8M,250
2485,53325,9F,250
2486,53344,9M,250
2487,53326,10F,250
2488,53345,10M,250
2489,53327,11F,250
2490,53346,11M,250
2491,53328,12F,250
2492,53347,12M,250
2493,53329,13F,250
2494,53348,13M,250
2495,53330,14F,250
2496,53349,14M,250
2497,53331,15F,250
2498,53350,15M,250
2499,53332,16F,250
2500,53351,16M,250
2501,53333,17F,250
2502,53352,17M,250
2503,53334,18F,250
2504,53353,18M,250
2505,53335,19F,250
2506,53301,1F,251
2507,53302,1M,251
2508,53287,1F,252
2509,53294,1M,252
2510,53288,2F,252
2511,53295,2M,252
2512,53289,3F,252
2513,53296,3M,252
2514,53290,4F,252
2515,53297,4M,252
2516,53291,5F,252
2517,53298,5M,252
2518,53292,6F,252
2519,53299,6M,252
2520,53293,7F,252
2521,53300,7M,252
2522,53309,1F,253
2523,53311,1M,253
2524,53310,2F,253
2525,53312,2M,253
2526,53303,1F,254
2527,53305,1M,254
2528,53304,2F,254
2529,53306,2M,254
2530,53307,1F,255
2531,53308,1M,255
2532,53724,1F,256
2533,53730,1M,256
2534,53725,2F,256
2535,53731,2M,256
2536,53726,3F,256
2537,53732,3M,256
2538,53727,4F,256
2539,53733,4M,256
2540,53728,5F,256
2541,53734,5M,256
2542,53729,6F,256
2543,53614,1F,257
2544,53659,1M,257
2545,53615,2F,257
2546,53660,2M,257
2547,53616,3F,257
2548,53661,3M,257
2549,53617,4F,257
2550,53662,4M,257
2551,53618,5F,257
2552,53663,5M,257
2553,53619,6F,257
2554,53664,6M,257
2555,53620,7F,257
2556,53665,7M,257
2557,53621,8F,257
2558,53666,8M,257
2559,53622,9F,257
2560,53667,9M,257
2561,53623,10F,257
2562,53668,10M,257
2563,53624,11F,257
2564,53669,11M,257
2565,53625,12F,257
2566,53670,12M,257
2567,53626,13F,257
2568,53671,13M,257
2569,53627,14F,257
2570,53672,14M,257
2571,53628,15F,257
2572,53673,15M,257
2573,53629,16F,257
2574,53674,16M,257
2575,53630,17F,257
2576,53675,17M,257
2577,53631,18F,257
2578,53676,18M,257
2579,53632,19F,257
2580,53677,19M,257
2581,53633,20F,257
2582,53678,20M,257
2583,53634,21F,257
2584,53679,21M,257
2585,53635,22F,257
2586,53680,22M,257
2587,53636,23F,257
2588,53681,23M,257
2589,53637,24F,257
2590,53682,24M,257
